country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","06-04-2025 22:00:00",25.567520,83.966379,SO2,9,22,14
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","06-04-2025 22:00:00",25.567520,83.966379,CO,12,54,54
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","06-04-2025 22:00:00",25.7808257,84.7446768,OZONE,3,124,67
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","06-04-2025 22:00:00",24.7955,84.9994,CO,8,113,51
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","06-04-2025 22:00:00",26.146529,87.454184,CO,22,66,53
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2025 22:00:00",25.5626095,84.663264,PM2.5,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2025 22:00:00",25.5626095,84.663264,PM10,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2025 22:00:00",25.5626095,84.663264,NO2,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","06-04-2025 22:00:00",25.5626095,84.663264,CO,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-04-2025 22:00:00",24.75746,84.366208,PM2.5,25,407,190
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-04-2025 22:00:00",24.75746,84.366208,PM10,35,467,189
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","06-04-2025 22:00:00",24.762518,84.982348,PM10,57,105,80
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","06-04-2025 22:00:00",24.762518,84.982348,CO,2,30,20
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","06-04-2025 22:00:00",25.697189,85.245900,NH3,6,8,7
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","06-04-2025 22:00:00",25.697189,85.245900,SO2,3,6,5
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","06-04-2025 22:00:00",25.42742023,86.13886079,PM2.5,77,315,187
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","06-04-2025 22:00:00",25.42742023,86.13886079,NH3,11,11,11
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","06-04-2025 22:00:00",26.80365,84.51954,PM2.5,25,247,109
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","06-04-2025 22:00:00",25.560083,87.553265,SO2,13,25,21
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","06-04-2025 22:00:00",26.0881305,87.93840336,NH3,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-04-2025 22:00:00",24.75746,84.366208,NH3,1,1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","06-04-2025 22:00:00",24.75746,84.366208,CO,24,37,26
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","06-04-2025 22:00:00",25.251013,86.989001,OZONE,10,25,15
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","06-04-2025 22:00:00",25.560083,87.553265,NO2,9,15,14
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","06-04-2025 22:00:00",24.792403,84.992416,PM2.5,28,324,124
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","06-04-2025 22:00:00",24.952822,84.002396,OZONE,3,15,8
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","06-04-2025 22:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","06-04-2025 22:00:00",26.2271665,84.3570427,PM10,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","06-04-2025 22:00:00",26.2271665,84.3570427,SO2,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","06-04-2025 22:00:00",26.2271665,84.3570427,CO,79,112,107
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","06-04-2025 22:00:00",30.735567,76.775714,NO2,26,204,62
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","06-04-2025 22:00:00",30.735567,76.775714,SO2,11,42,25
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-04-2025 22:00:00",25.366336,87.117468,PM2.5,88,243,165
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-04-2025 22:00:00",25.366336,87.117468,NH3,3,3,3
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","06-04-2025 22:00:00",25.366336,87.117468,OZONE,8,30,19
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","06-04-2025 22:00:00",25.03280,85.41948,PM10,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","06-04-2025 22:00:00",25.03280,85.41948,CO,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","06-04-2025 22:00:00",26.63086,84.90051,NH3,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","06-04-2025 22:00:00",25.376776,86.471523,SO2,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","06-04-2025 22:00:00",25.376776,86.471523,CO,16,64,33
India,Bihar,Patna,"Muradpur, Patna - BSPCB","06-04-2025 22:00:00",25.619651,85.147382,PM10,120,500,270
India,Bihar,Patna,"Muradpur, Patna - BSPCB","06-04-2025 22:00:00",25.619651,85.147382,SO2,6,8,7
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","06-04-2025 22:00:00",25.599486,85.113666,PM10,78,169,119
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","06-04-2025 22:00:00",25.586562,85.043586,PM10,75,500,177
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","06-04-2025 22:00:00",25.586562,85.043586,NO2,27,35,32
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","06-04-2025 22:00:00",25.586562,85.043586,OZONE,1,28,20
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","06-04-2025 22:00:00",25.859655,85.77944,NO2,1,2,1
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","06-04-2025 22:00:00",30.735567,76.775714,OZONE,4,188,104
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","06-04-2025 22:00:00",30.751462,76.762879,NH3,17,32,24
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","06-04-2025 22:00:00",25.892357,86.590325,SO2,5,17,15
India,Delhi,Delhi,"Alipur, Delhi - DPCC","06-04-2025 22:00:00",28.815329,77.153010,SO2,7,105,34
India,Delhi,Delhi,"Alipur, Delhi - DPCC","06-04-2025 22:00:00",28.815329,77.153010,OZONE,1,12,9
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.647622,77.3158090,CO,82,170,170
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.695381,77.181665,NO2,21,145,71
India,Delhi,Delhi,"Bawana, Delhi - DPCC","06-04-2025 22:00:00",28.776200,77.051074,PM2.5,53,435,260
India,Delhi,Delhi,"Bawana, Delhi - DPCC","06-04-2025 22:00:00",28.776200,77.051074,NO2,9,99,44
India,Delhi,Delhi,"Bawana, Delhi - DPCC","06-04-2025 22:00:00",28.776200,77.051074,CO,15,109,40
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","06-04-2025 22:00:00",21.219665,81.630094,CO,20,63,33
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","06-04-2025 22:00:00",21.237755,81.705301,NH3,7,7,7
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","06-04-2025 22:00:00",21.237755,81.705301,CO,22,50,28
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","06-04-2025 22:00:00",21.371751,81.664929,OZONE,4,37,19
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","06-04-2025 22:00:00",22.06631475,83.33820077,CO,18,52,23
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","06-04-2025 22:00:00",22.368195,82.746431,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","06-04-2025 22:00:00",22.368195,82.746431,CO,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","06-04-2025 22:00:00",22.348441,82.549611,SO2,7,10,8
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","06-04-2025 22:00:00",22.348441,82.549611,CO,15,101,28
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","06-04-2025 22:00:00",22.126650,83.483212,CO,20,57,25
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-04-2025 22:00:00",21.258815,81.578979,NH3,7,7,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","06-04-2025 22:00:00",21.258815,81.578979,SO2,4,12,8
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","06-04-2025 22:00:00",22.08815,82.13737,CO,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","06-04-2025 22:00:00",22.118125,83.140608,PM10,56,167,94
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","06-04-2025 22:00:00",30.751462,76.762879,CO,11,36,17
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","06-04-2025 22:00:00",30.719859,76.738637,PM2.5,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","06-04-2025 22:00:00",30.719859,76.738637,SO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","06-04-2025 22:00:00",30.719859,76.738637,CO,32,109,59
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","06-04-2025 22:00:00",21.194815,81.314770,CO,10,63,23
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","06-04-2025 22:00:00",21.194815,81.314770,OZONE,15,35,25
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","06-04-2025 22:00:00",21.224231,81.408350,CO,8,46,14
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","06-04-2025 22:00:00",28.656756,77.227234,NH3,3,11,5
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","06-04-2025 22:00:00",28.656756,77.227234,CO,108,170,170
India,Delhi,Delhi,"DTU, Delhi - CPCB","06-04-2025 22:00:00",28.7500499,77.1112615,PM10,83,453,224
India,Delhi,Delhi,"DTU, Delhi - CPCB","06-04-2025 22:00:00",28.7500499,77.1112615,NH3,11,14,12
India,Delhi,Delhi,"DTU, Delhi - CPCB","06-04-2025 22:00:00",28.7500499,77.1112615,SO2,65,77,70
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-04-2025 22:00:00",28.498571,77.264840,PM2.5,52,331,168
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-04-2025 22:00:00",28.498571,77.264840,PM10,86,229,157
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","06-04-2025 22:00:00",28.588333,77.221667,PM10,71,192,134
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","06-04-2025 22:00:00",28.5918245,77.2273074,NO2,NA,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","06-04-2025 22:00:00",28.5918245,77.2273074,OZONE,81,110,89
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.611281,77.237738,PM2.5,73,342,196
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.611281,77.237738,NO2,15,157,85
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.611281,77.237738,CO,2,123,50
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-04-2025 22:00:00",28.628624,77.241060,CO,17,130,49
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-04-2025 22:00:00",28.628624,77.241060,OZONE,1,43,20
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-04-2025 22:00:00",28.732820,77.170633,NH3,6,12,9
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","06-04-2025 22:00:00",28.732820,77.170633,SO2,20,116,56
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-04-2025 22:00:00",28.498571,77.264840,NH3,3,9,6
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","06-04-2025 22:00:00",28.498571,77.264840,SO2,17,61,33
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","06-04-2025 22:00:00",28.5710274,77.0719006,NH3,11,22,14
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","06-04-2025 22:00:00",28.5627763,77.1180053,PM10,73,276,150
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","06-04-2025 22:00:00",28.5627763,77.1180053,OZONE,5,141,65
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","06-04-2025 22:00:00",28.6811736,77.3025234,PM2.5,65,294,149
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.611281,77.237738,OZONE,3,276,119
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","06-04-2025 22:00:00",28.580280,77.233829,SO2,4,23,13
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","06-04-2025 22:00:00",28.5710274,77.0719006,SO2,19,42,30
India,Delhi,Delhi,"ITO, Delhi - CPCB","06-04-2025 22:00:00",28.628624,77.241060,PM10,67,199,129
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-04-2025 22:00:00",28.636429,77.201067,SO2,6,37,19
India,Delhi,Delhi,"Mundka, Delhi - DPCC","06-04-2025 22:00:00",28.684678,77.076574,PM10,90,443,271
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-04-2025 22:00:00",28.60909,77.0325413,CO,30,102,70
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","06-04-2025 22:00:00",28.60909,77.0325413,OZONE,13,56,36
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","06-04-2025 22:00:00",28.570173,76.933762,NH3,8,12,10
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","06-04-2025 22:00:00",28.570173,76.933762,CO,19,64,36
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","06-04-2025 22:00:00",28.6573814,77.1585447,CO,104,146,116
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-04-2025 22:00:00",28.530785,77.271255,PM2.5,58,339,177
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-04-2025 22:00:00",28.530785,77.271255,NH3,8,11,9
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","06-04-2025 22:00:00",28.530785,77.271255,SO2,10,33,21
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","06-04-2025 22:00:00",28.623763,77.287209,PM10,103,390,184
India,Delhi,Delhi,"Pusa, Delhi - DPCC","06-04-2025 22:00:00",28.639652,77.146275,CO,1,45,26
India,Delhi,Delhi,"Pusa, Delhi - DPCC","06-04-2025 22:00:00",28.639652,77.146275,OZONE,1,30,18
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","06-04-2025 22:00:00",28.563262,77.186937,SO2,13,69,43
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","06-04-2025 22:00:00",28.567890,77.250515,PM2.5,47,325,169
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","06-04-2025 22:00:00",28.6573814,77.1585447,PM10,88,335,174
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","06-04-2025 22:00:00",28.623763,77.287209,SO2,8,12,10
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","06-04-2025 22:00:00",28.674045,77.131023,PM2.5,47,404,230
India,Delhi,Delhi,"Narela, Delhi - DPCC","06-04-2025 22:00:00",28.822836,77.101981,PM2.5,47,408,232
India,Delhi,Delhi,"Narela, Delhi - DPCC","06-04-2025 22:00:00",28.822836,77.101981,SO2,19,61,33
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-04-2025 22:00:00",28.5504249,77.2159377,PM2.5,70,344,217
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-04-2025 22:00:00",28.5504249,77.2159377,PM10,98,424,214
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","06-04-2025 22:00:00",28.6514781,77.1473105,PM2.5,192,500,328
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","06-04-2025 22:00:00",28.636429,77.201067,PM10,58,218,120
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-04-2025 22:00:00",23.107969,72.574648,NO2,32,104,55
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","06-04-2025 22:00:00",23.107969,72.574648,SO2,9,42,20
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","06-04-2025 22:00:00",22.977134,72.553024,NO2,7,89,38
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","06-04-2025 22:00:00",23.020509,72.579261,NO2,8,106,27
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","06-04-2025 22:00:00",23.243639,72.68994,OZONE,2,49,26
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","06-04-2025 22:00:00",23.221714,72.654328,NO2,23,25,24
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","06-04-2025 22:00:00",23.016834,72.625775,NH3,6,15,9
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","06-04-2025 22:00:00",23.041137,72.456691,OZONE,3,37,33
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.672342,77.315260,SO2,9,44,18
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","06-04-2025 22:00:00",28.699793,77.165453,CO,45,124,84
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","06-04-2025 22:00:00",20.362421,72.918013,SO2,36,38,37
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","06-04-2025 22:00:00",20.362421,72.918013,OZONE,2,2,2
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.710508,77.249485,NH3,5,7,6
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","06-04-2025 22:00:00",28.710508,77.249485,SO2,11,53,23
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","06-04-2025 22:00:00",23.221714,72.654328,OZONE,22,23,22
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","06-04-2025 22:00:00",28.531346,77.190156,CO,15,62,25
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","06-04-2025 22:00:00",28.5504249,77.2159377,SO2,24,80,48
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","06-04-2025 22:00:00",28.3153,76.9143,CO,1,73,5
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","06-04-2025 22:00:00",30.943887,76.801991,NO2,6,86,27
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","06-04-2025 22:00:00",30.943887,76.801991,SO2,9,108,56
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","06-04-2025 22:00:00",30.943887,76.801991,OZONE,31,136,105
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","06-04-2025 22:00:00",34.066206,74.819820,PM2.5,39,83,62
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","06-04-2025 22:00:00",34.066206,74.819820,NO2,21,21,21
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","06-04-2025 22:00:00",34.066206,74.819820,SO2,3,6,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","06-04-2025 22:00:00",23.80569,86.44268,PM10,103,283,167
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","06-04-2025 22:00:00",23.80569,86.44268,OZONE,14,57,41
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","06-04-2025 22:00:00",16.172806,75.659694,PM2.5,33,34,34
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","06-04-2025 22:00:00",16.172806,75.659694,NO2,9,10,9
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","06-04-2025 22:00:00",13.0246342,77.5080115,CO,34,40,37
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","06-04-2025 22:00:00",12.917348,77.622813,NO2,29,69,49
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","06-04-2025 22:00:00",11.55358,76.55521,PM2.5,20,32,29
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","06-04-2025 22:00:00",11.55358,76.55521,OZONE,13,26,16
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","06-04-2025 22:00:00",13.428828,77.731418,PM2.5,21,62,39
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","06-04-2025 22:00:00",13.428828,77.731418,NH3,3,4,4
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","06-04-2025 22:00:00",13.428828,77.731418,SO2,16,26,20
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","06-04-2025 22:00:00",13.428828,77.731418,CO,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","06-04-2025 22:00:00",13.328028,75.797056,NO2,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","06-04-2025 22:00:00",13.328028,75.797056,OZONE,12,42,15
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","06-04-2025 22:00:00",12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","06-04-2025 22:00:00",12.990328,77.5431385,PM10,38,46,39
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","06-04-2025 22:00:00",12.990328,77.5431385,CO,26,40,33
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","06-04-2025 22:00:00",13.0246342,77.5080115,NH3,2,2,2
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","06-04-2025 22:00:00",14.475800,75.905200,NO2,10,16,12
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","06-04-2025 22:00:00",15.459706,75.008381,PM2.5,46,57,50
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","06-04-2025 22:00:00",15.459706,75.008381,NH3,4,4,4
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","06-04-2025 22:00:00",15.459706,75.008381,SO2,2,5,3
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","06-04-2025 22:00:00",22.969611,72.643500,NO2,33,61,43
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","06-04-2025 22:00:00",28.422681,77.148944,NO2,10,71,35
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","06-04-2025 22:00:00",28.422681,77.148944,OZONE,43,170,108
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","06-04-2025 22:00:00",12.920984,77.584908,OZONE,4,21,7
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","06-04-2025 22:00:00",13.003872,77.664217,NO2,20,23,22
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","06-04-2025 22:00:00",13.003872,77.664217,CO,18,62,38
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","06-04-2025 22:00:00",15.888653,74.541751,NH3,2,3,2
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","06-04-2025 22:00:00",15.888653,74.541751,OZONE,19,20,19
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","06-04-2025 22:00:00",13.029152,77.585901,PM2.5,23,61,40
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","06-04-2025 22:00:00",13.029152,77.585901,SO2,1,5,3
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","06-04-2025 22:00:00",12.415911,75.735050,NH3,1,2,1
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","06-04-2025 22:00:00",12.889250,74.853000,PM10,38,48,45
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","06-04-2025 22:00:00",12.21041,76.37376,NH3,3,7,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-04-2025 22:00:00",13.940000,75.555917,PM2.5,24,45,34
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-04-2025 22:00:00",13.940000,75.555917,PM10,38,61,49
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","06-04-2025 22:00:00",13.940000,75.555917,CO,2,30,14
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","06-04-2025 22:00:00",13.377516,77.099072,PM2.5,20,56,33
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","06-04-2025 22:00:00",13.377516,77.099072,NH3,2,2,2
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","06-04-2025 22:00:00",10.073232,76.302765,PM10,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","06-04-2025 22:00:00",8.8787,76.6073,PM10,59,65,62
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","06-04-2025 22:00:00",23.264759,77.381568,CO,14,48,27
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","06-04-2025 22:00:00",23.210494,77.425409,PM2.5,15,170,63
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","06-04-2025 22:00:00",23.210494,77.425409,CO,8,64,22
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","06-04-2025 22:00:00",23.233584,77.400574,PM10,81,160,116
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","06-04-2025 22:00:00",17.336318,76.847397,OZONE,2,20,14
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","06-04-2025 22:00:00",15.347630,76.181767,PM2.5,11,51,25
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","06-04-2025 22:00:00",8.8787,76.6073,SO2,1,3,2
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","06-04-2025 22:00:00",8.563700,76.886500,SO2,1,9,5
